Student 530 : [92.82, 76.85, 1.78, 86.94, 28.01, 55.34, 96.73, 8.66, 81.17, 51.48, 28.28, 23.98, 53.67, 3.07, 54.75, 8.96, 89.28, 6.94, 23.8, 47.6, 84.4, 37.4, 96.49, 99.19, 7.14, 78.55, 64.57, 91.82, 26.63, 45.25, 70.46, 87.69, 36.79, 81.78, 17.52, 88.06, 56.55, 82.44, 1.26, 58.69, 2.67, 74.45, 1.68, 60.44, 60.4, 39.45, 51.18, 63.61, 22.4, 27.41, 33.24, 9.77, 26.94, 34.05, 72.64, 60.07, 2.63, 71.53, 49.95, 35.29, 18.98, 60.74, 9.79, 9.69, 49.29, 13.42, 35.69, 67.73, 75.97, 52.17, 32.37, 71.26, 6.7, 37.53, 90.71, 12.81, 24.55, 32.52, 10.11, 50.4, 65.07, 37.14, 18.46]
Student 531 : [32.11, 48.72, 20.59, 39.62, 12.73, 56.95, 41.67, 49.02, 10.91, 8.94, 49.69, 54.46, 67.03, 47.79, 51.65, 9.77, 16.57, 89.24, 98.99, 98.05, 43.34, 13.59, 80.33, 61.45, 64.08, 98.85, 9.28, 29.28, 30.62, 47.44, 95.84, 73.06, 66.26, 17.91, 84.48, 2.51, 36.72, 10.76, 39.94, 31.23, 92.97, 73.34, 62.4, 82.77, 13.01, 82.54, 17.88, 78.15, 12.86, 35.86, 76.86, 44.81, 93.14, 31.71, 64.15, 13.13, 36.99, 48.04, 36.64, 21.86, 77.52, 34.5, 22.1, 36.42, 8.42, 18.06, 71.46, 95.3, 20.28, 84.49, 0.29, 38.7, 6.82, 38.92, 20.58, 41.13, 0.16, 67.3, 93.35, 64.79, 62.42, 17.98, 64.29]
Student 532 : [54.57, 13.18, 67.77, 64.22, 26.18, 97.71, 33.49, 89.53, 14.76, 40.09, 4.44, 96.0, 18.9, 75.38, 40.37, 49.49, 60.29, 32.35, 49.34, 62.05, 9.43, 62.68, 91.49, 64.62, 30.96, 26.06, 9.51, 53.88, 24.9, 13.21, 67.75, 58.68, 20.21, 16.49, 12.77, 13.07, 84.97, 38.2, 78.03, 67.47, 53.32, 60.35, 42.59, 17.38, 33.76, 86.68, 19.8, 79.83, 55.33, 7.38, 95.55, 1.79, 28.96, 30.22, 57.73, 41.95, 49.58, 68.0, 58.64, 27.39, 41.35, 71.32, 30.23, 50.27, 52.99, 48.52, 28.63, 35.9, 43.5, 19.65, 18.49, 83.41, 58.97, 10.67, 20.8, 52.84, 91.02, 5.26, 37.98, 48.49, 24.12, 37.04, 39.37]
Student 533 : [54.89, 63.78, 5.5, 72.58, 63.46, 2.67, 94.43, 93.57, 33.07, 91.02, 6.9, 65.47, 35.94, 18.25, 32.45, 73.84, 70.07, 49.4, 61.34, 41.2, 78.44, 54.82, 70.52, 23.39, 88.83, 29.93, 90.88, 56.8, 88.5, 93.1, 61.11, 11.05, 21.54, 80.46, 92.02, 89.7, 85.22, 26.75, 49.36, 0.29, 6.35, 33.19, 12.6, 84.15, 98.19, 75.14, 82.75, 56.28, 34.74, 94.87, 93.13, 56.16, 29.91, 58.52, 23.57, 51.48, 76.33, 29.81, 30.7, 68.27, 81.03, 27.74, 85.0, 43.74, 33.15, 90.85, 48.5, 10.57, 52.96, 66.28, 36.27, 25.52, 0.46, 78.16, 79.42, 49.13, 67.26, 7.27, 47.86, 68.2, 35.77, 31.19, 96.72]
Student 534 : [82.84, 81.04, 92.65, 17.84, 51.83, 77.21, 99.65, 25.96, 98.47, 9.24, 89.2, 62.75, 4.91, 76.54, 71.16, 16.01, 58.85, 20.44, 91.9, 99.21, 26.05, 11.23, 96.73, 3.32, 15.11, 56.54, 66.1, 32.92, 13.9, 64.99, 47.67, 2.63, 38.8, 40.47, 32.73, 37.31, 52.75, 0.71, 53.93, 14.89, 76.26, 11.06, 13.76, 14.2, 36.65, 99.47, 88.38, 81.87, 75.23, 71.71, 89.69, 12.06, 59.43, 77.53, 10.19, 40.84, 27.58, 87.56, 19.6, 92.93, 27.55, 28.67, 30.27, 82.75, 97.6, 91.01, 98.93, 63.99, 77.27, 64.02, 86.61, 42.39, 29.74, 80.28, 55.59, 14.76, 2.77, 46.81, 42.43, 74.21, 55.06, 20.83, 9.64]
Student 535 : [50.04, 79.75, 88.82, 85.68, 52.63, 5.01, 27.86, 66.64, 73.66, 14.73, 91.95, 83.72, 48.85, 15.8, 60.29, 60.71, 22.89, 34.53, 55.26, 95.14, 44.46, 70.45, 27.84, 52.7, 2.05, 16.21, 39.85, 94.01, 21.87, 45.02, 97.27, 90.21, 74.79, 93.09, 96.74, 5.18, 55.42, 6.77, 96.84, 9.26, 2.89, 81.21, 14.88, 42.71, 30.74, 90.81, 80.24, 64.88, 20.81, 0.39, 46.16, 9.73, 14.94, 50.35, 73.24, 17.86, 7.52, 29.22, 49.93, 30.33, 1.57, 82.55, 8.07, 10.87, 41.84, 58.44, 24.72, 9.39, 79.19, 56.83, 75.57, 92.03, 52.6, 32.23, 19.63, 40.8, 97.23, 97.73, 50.24, 69.29, 0.04, 91.83, 43.06]
Student 536 : [49.77, 57.81, 6.89, 62.09, 76.49, 50.27, 20.52, 78.32, 62.85, 92.05, 73.63, 17.93, 57.91, 69.45, 60.08, 21.31, 79.64, 75.49, 33.43, 64.5, 65.19, 34.39, 81.02, 23.11, 3.37, 4.33, 73.97, 29.73, 76.78, 58.12, 85.36, 63.38, 96.56, 26.07, 88.85, 20.36, 21.84, 47.84, 72.32, 55.18, 17.22, 20.76, 27.46, 47.66, 17.06, 51.05, 4.85, 47.23, 33.05, 11.27, 56.43, 69.69, 62.97, 82.4, 22.43, 72.68, 32.74, 12.32, 58.19, 16.25, 31.3, 53.59, 37.94, 22.94, 78.56, 53.08, 16.96, 87.36, 0.09, 53.58, 81.64, 49.97, 69.35, 33.06, 67.6, 41.54, 18.04, 51.39, 80.02, 25.64, 8.04, 96.05, 7.72]
Student 537 : [92.57, 93.15, 85.44, 94.06, 84.97, 36.55, 17.65, 86.82, 84.05, 95.12, 59.45, 61.6, 16.97, 66.64, 93.35, 12.43, 45.43, 60.98, 29.16, 79.66, 15.94, 49.56, 43.4, 56.36, 62.91, 63.79, 84.91, 83.8, 60.12, 66.75, 50.67, 72.39, 5.81, 75.57, 33.38, 57.75, 56.81, 30.12, 30.27, 89.96, 98.0, 87.77, 81.34, 58.99, 44.69, 73.85, 74.23, 78.81, 27.57, 32.54, 13.01, 88.62, 2.75, 4.09, 98.61, 80.85, 62.39, 0.6, 9.6, 32.46, 95.69, 65.15, 4.04, 98.55, 64.2, 76.43, 85.08, 25.48, 11.0, 5.06, 86.39, 54.51, 18.66, 36.28, 36.89, 16.29, 67.7, 48.86, 58.5, 61.5, 24.08, 80.06, 35.49]
Student 538 : [18.5, 48.54, 96.75, 42.24, 73.03, 34.65, 1.09, 13.5, 12.28, 30.57, 21.45, 51.3, 2.98, 24.16, 0.92, 53.67, 61.23, 11.8, 85.72, 28.99, 80.69, 57.35, 18.63, 85.63, 26.14, 25.09, 19.01, 47.03, 6.46, 81.11, 97.66, 26.2, 48.05, 55.91, 51.26, 43.38, 99.96, 87.74, 30.0, 99.07, 15.48, 20.98, 74.83, 21.04, 71.29, 16.71, 76.28, 87.98, 5.08, 43.89, 15.08, 95.66, 75.09, 58.25, 7.32, 71.69, 71.13, 43.91, 91.25, 64.05, 35.45, 87.52, 61.05, 25.5, 84.11, 78.83, 74.34, 91.05, 54.59, 82.71, 34.1, 98.95, 43.96, 7.97, 73.44, 36.89, 43.19, 5.69, 52.13, 4.68, 18.16, 66.33, 7.34]
Student 539 : [8.59, 11.42, 77.89, 37.94, 74.64, 10.93, 79.07, 27.32, 31.55, 38.06, 95.97, 62.55, 21.5, 9.01, 81.86, 23.35, 85.42, 2.84, 28.52, 32.41, 91.8, 23.14, 11.72, 84.13, 56.8, 35.4, 86.22, 54.81, 5.4, 43.12, 72.03, 26.16, 64.33, 91.39, 41.06, 68.7, 96.22, 15.82, 8.62, 99.89, 81.56, 86.73, 57.72, 52.82, 29.84, 33.86, 75.87, 65.92, 54.88, 75.15, 63.9, 31.1, 80.34, 14.67, 84.01, 18.85, 51.12, 19.47, 50.58, 32.08, 13.77, 32.78, 31.25, 27.62, 94.88, 31.93, 18.08, 83.89, 50.34, 93.33, 49.12, 86.78, 80.01, 84.03, 9.09, 51.49, 2.82, 59.58, 14.7, 97.68, 65.33, 11.27, 94.71]
Student 540 : [10.61, 66.54, 83.99, 90.53, 5.58, 60.32, 47.95, 43.68, 14.95, 26.39, 63.07, 60.56, 74.92, 30.62, 98.06, 67.77, 1.19, 5.32, 1.88, 79.56, 28.03, 14.14, 96.22, 80.29, 20.86, 49.8, 17.75, 79.3, 85.14, 11.99, 45.99, 9.87, 21.74, 43.89, 94.57, 52.36, 59.52, 15.68, 87.95, 97.26, 29.61, 30.54, 93.69, 28.34, 32.68, 94.7, 31.06, 98.09, 90.4, 36.75, 30.87, 88.41, 65.34, 83.5, 78.5, 97.56, 79.8, 99.75, 32.37, 71.64, 63.38, 77.5, 73.45, 3.03, 11.55, 16.58, 7.98, 51.65, 42.84, 73.02, 15.07, 5.6, 1.43, 64.25, 3.82, 87.06, 63.14, 10.75, 20.17, 26.6, 68.29, 62.78, 22.98]
Student 541 : [45.67, 73.71, 8.28, 12.6, 68.16, 37.15, 43.65, 80.66, 56.6, 22.52, 92.71, 78.57, 67.72, 67.38, 91.0, 53.37, 38.82, 12.12, 41.96, 74.64, 73.01, 29.63, 35.8, 81.05, 20.39, 32.24, 81.16, 48.25, 19.84, 9.61, 40.74, 30.87, 79.23, 65.78, 57.81, 40.41, 75.47, 52.33, 97.25, 95.6, 49.98, 40.02, 1.39, 22.08, 60.07, 31.85, 78.9, 84.24, 22.25, 96.56, 3.14, 3.64, 49.53, 93.79, 95.44, 55.55, 41.5, 69.4, 8.15, 38.21, 33.5, 22.64, 2.58, 77.58, 48.92, 85.76, 37.77, 64.56, 27.49, 10.85, 47.45, 21.55, 21.66, 28.9, 84.5, 60.13, 62.78, 31.56, 55.01, 23.09, 99.69, 27.49, 47.32]
Student 542 : [82.35, 3.98, 73.07, 62.5, 40.18, 32.62, 14.09, 91.18, 2.59, 33.28, 3.19, 40.73, 39.28, 73.35, 12.42, 97.87, 71.41, 95.26, 93.21, 66.1, 77.17, 86.63, 59.4, 86.59, 36.19, 4.71, 36.56, 85.86, 33.56, 76.6, 27.17, 37.47, 52.73, 59.59, 64.02, 63.62, 48.24, 86.73, 49.97, 70.31, 4.61, 41.41, 11.35, 4.74, 55.24, 1.84, 24.25, 47.45, 56.87, 71.41, 8.3, 3.16, 89.04, 63.98, 20.94, 34.19, 75.79, 44.77, 26.63, 88.21, 7.09, 36.76, 60.08, 7.94, 71.43, 90.12, 50.3, 75.0, 97.7, 78.11, 23.37, 31.9, 44.42, 26.56, 55.42, 46.82, 67.49, 5.97, 4.92, 34.53, 43.84, 15.6, 13.15]
Student 543 : [83.08, 68.33, 32.86, 24.85, 3.96, 99.25, 83.46, 51.21, 82.42, 8.33, 84.3, 20.29, 95.92, 92.58, 2.6, 27.37, 37.44, 48.79, 31.78, 92.02, 84.14, 59.41, 48.55, 38.11, 16.78, 78.48, 36.02, 25.63, 34.03, 1.34, 4.16, 53.91, 55.84, 30.37, 52.35, 10.47, 11.96, 55.22, 35.14, 22.74, 67.54, 50.47, 12.01, 80.91, 46.43, 56.29, 84.81, 39.27, 74.39, 48.42, 52.19, 70.74, 79.65, 22.43, 39.6, 44.68, 56.14, 14.62, 95.31, 21.67, 15.94, 56.54, 78.4, 10.39, 31.91, 13.59, 2.84, 11.94, 98.74, 89.59, 43.46, 84.3, 21.27, 88.37, 54.06, 96.12, 72.86, 11.38, 95.88, 3.06, 53.0, 35.78, 25.22]
Student 544 : [79.87, 95.74, 42.2, 39.96, 28.49, 62.57, 80.84, 14.86, 53.62, 35.99, 60.22, 9.96, 95.49, 67.49, 87.71, 98.42, 37.99, 43.45, 38.54, 46.12, 60.9, 60.16, 51.17, 74.57, 13.64, 71.27, 52.44, 10.19, 41.14, 17.16, 13.66, 63.36, 99.64, 85.74, 41.2, 27.65, 23.61, 34.05, 74.12, 27.92, 43.61, 20.94, 95.02, 74.29, 9.43, 62.62, 60.24, 98.59, 42.65, 24.8, 20.88, 59.38, 28.71, 7.73, 36.88, 2.42, 59.59, 64.19, 83.16, 54.36, 55.18, 13.72, 8.99, 9.4, 24.02, 81.58, 39.55, 40.7, 72.13, 95.73, 2.07, 31.72, 32.44, 20.92, 18.14, 75.89, 66.75, 95.77, 28.45, 37.49, 87.16, 65.18, 6.29]
Student 545 : [38.03, 37.22, 40.29, 53.9, 33.11, 3.36, 20.79, 14.35, 85.74, 16.78, 18.88, 88.24, 61.36, 8.03, 83.37, 97.9, 86.14, 30.9, 44.84, 2.77, 86.57, 38.52, 58.7, 28.33, 14.75, 84.92, 69.61, 95.56, 34.38, 15.74, 76.83, 55.0, 1.73, 24.77, 52.27, 18.8, 87.19, 43.49, 39.31, 1.43, 48.21, 99.57, 39.1, 24.97, 82.49, 27.5, 73.49, 18.67, 61.34, 39.45, 98.8, 43.91, 67.63, 67.59, 33.1, 5.65, 39.92, 70.79, 51.14, 69.24, 55.33, 57.71, 95.75, 87.58, 66.99, 16.07, 52.13, 57.73, 48.91, 53.73, 32.64, 68.37, 91.24, 50.7, 23.34, 70.0, 31.44, 93.63, 50.87, 98.07, 3.73, 14.03, 38.55]
Student 546 : [27.74, 82.58, 70.74, 35.1, 36.47, 62.08, 80.22, 95.58, 54.28, 34.96, 23.57, 98.57, 15.01, 74.08, 13.83, 31.22, 68.89, 96.09, 50.31, 88.4, 24.73, 10.68, 91.7, 95.08, 9.19, 46.34, 32.34, 24.87, 88.12, 46.07, 5.85, 3.21, 50.94, 70.36, 53.22, 97.16, 54.13, 53.55, 96.27, 23.74, 56.82, 34.45, 51.19, 53.17, 58.23, 22.63, 2.4, 44.45, 64.56, 67.34, 31.74, 26.76, 71.1, 68.06, 64.67, 32.06, 44.37, 2.57, 51.62, 91.97, 28.6, 51.38, 50.01, 34.95, 80.9, 65.75, 10.58, 58.59, 60.65, 60.83, 0.14, 6.46, 59.59, 14.72, 12.17, 48.58, 61.49, 20.17, 26.52, 50.59, 62.79, 65.98, 79.99]
Student 547 : [49.12, 15.11, 8.45, 61.63, 72.34, 37.85, 1.66, 96.49, 83.21, 56.73, 28.94, 47.13, 90.71, 15.61, 83.61, 87.13, 2.14, 41.44, 15.29, 67.41, 67.4, 24.44, 60.87, 0.79, 84.67, 27.95, 2.51, 63.57, 59.53, 45.66, 82.5, 99.68, 73.41, 29.17, 57.16, 69.39, 83.18, 41.3, 77.69, 18.84, 43.95, 51.99, 44.3, 59.59, 19.34, 82.65, 92.09, 37.72, 19.68, 21.87, 31.74, 41.06, 87.64, 81.28, 86.54, 40.25, 32.59, 33.49, 38.04, 84.09, 0.68, 75.81, 17.3, 73.02, 55.61, 93.4, 55.94, 16.16, 36.86, 53.12, 41.84, 36.31, 56.66, 45.66, 7.92, 25.34, 94.62, 7.49, 19.52, 67.93, 50.07, 96.54, 15.44]
Student 548 : [98.19, 91.77, 52.42, 30.32, 99.99, 21.68, 69.3, 45.09, 51.53, 6.69, 13.81, 76.46, 26.63, 43.03, 56.16, 42.86, 89.74, 39.42, 26.94, 13.26, 99.26, 49.57, 15.1, 28.36, 36.62, 86.44, 20.41, 10.01, 21.32, 63.0, 10.91, 67.67, 78.05, 39.22, 4.94, 71.83, 80.3, 67.38, 70.59, 53.11, 7.04, 18.4, 10.98, 3.54, 13.77, 41.08, 82.92, 1.49, 37.38, 52.71, 78.53, 55.61, 25.47, 85.01, 84.89, 64.45, 5.04, 12.19, 24.68, 18.56, 83.03, 69.61, 72.97, 29.5, 1.46, 30.69, 39.23, 56.44, 54.1, 47.69, 1.95, 15.07, 7.86, 77.19, 83.8, 95.72, 62.45, 5.51, 59.38, 88.39, 24.77, 60.87, 94.78]
Student 549 : [35.9, 20.64, 80.91, 50.67, 88.83, 16.55, 48.44, 85.76, 72.24, 37.95, 53.51, 50.48, 42.23, 36.67, 47.74, 30.84, 6.44, 91.65, 62.83, 43.69, 56.53, 74.55, 72.53, 76.97, 41.65, 67.05, 98.82, 10.85, 54.96, 63.21, 79.94, 20.75, 56.0, 41.62, 50.73, 9.32, 92.72, 58.77, 60.03, 27.26, 18.65, 97.67, 64.16, 20.16, 23.19, 4.06, 90.9, 82.38, 5.86, 56.03, 64.09, 7.92, 29.1, 42.39, 15.35, 2.81, 78.26, 70.38, 86.58, 64.19, 42.53, 83.41, 44.47, 36.95, 5.77, 46.48, 86.67, 30.43, 2.56, 48.12, 18.02, 14.96, 51.38, 75.86, 15.04, 20.91, 24.27, 44.85, 76.75, 31.04, 50.19, 98.38, 81.02]
Student 550 : [19.8, 75.31, 33.84, 69.99, 32.45, 98.85, 25.14, 49.02, 20.66, 12.59, 57.11, 89.79, 84.51, 39.82, 52.97, 14.97, 60.0, 85.17, 47.07, 28.57, 32.42, 88.7, 5.95, 15.8, 57.81, 43.97, 36.2, 57.04, 39.15, 57.29, 99.9, 35.53, 74.76, 8.97, 36.88, 22.68, 7.68, 27.46, 62.56, 44.99, 57.29, 2.47, 69.65, 72.17, 6.38, 44.07, 12.82, 17.42, 50.99, 41.36, 96.29, 7.54, 93.58, 86.75, 16.12, 63.26, 75.06, 9.16, 31.54, 28.13, 96.25, 3.67, 52.2, 98.39, 75.17, 53.52, 32.32, 35.12, 22.84, 15.51, 56.66, 85.55, 97.61, 79.98, 88.18, 0.76, 15.44, 22.75, 22.66, 13.11, 52.01, 37.47, 61.96]
Student 551 : [48.49, 39.32, 22.38, 59.82, 6.11, 94.02, 51.86, 1.15, 64.93, 49.1, 67.56, 16.64, 28.54, 50.18, 98.49, 81.51, 91.85, 55.88, 75.41, 69.88, 13.62, 56.26, 69.03, 2.15, 7.12, 43.67, 34.03, 33.26, 39.78, 37.9, 95.18, 51.35, 83.29, 19.26, 44.8, 3.11, 96.8, 89.63, 94.98, 73.94, 57.36, 64.52, 42.53, 29.24, 74.46, 96.84, 59.63, 66.43, 38.07, 47.3, 19.1, 36.29, 53.71, 45.43, 99.62, 67.28, 11.86, 30.35, 93.21, 66.26, 24.13, 21.14, 55.06, 75.61, 34.04, 42.74, 93.9, 37.88, 76.46, 25.39, 0.42, 56.44, 16.22, 3.13, 50.25, 43.6, 44.18, 59.7, 98.71, 15.81, 46.63, 9.57, 5.02]
Student 552 : [1.32, 19.47, 22.92, 67.93, 9.41, 0.72, 73.13, 81.7, 12.34, 39.77, 99.27, 5.26, 23.22, 16.15, 28.27, 25.52, 41.58, 14.67, 96.14, 69.62, 42.63, 34.44, 41.24, 89.76, 59.85, 68.93, 54.85, 72.43, 13.39, 51.29, 18.61, 35.8, 3.2, 92.73, 63.06, 13.5, 55.65, 2.35, 41.01, 35.79, 84.97, 66.22, 20.67, 9.53, 6.7, 80.7, 68.78, 67.59, 19.49, 80.28, 11.91, 4.87, 53.65, 74.15, 35.23, 43.7, 70.01, 6.8, 2.61, 74.11, 81.21, 88.24, 59.01, 96.24, 58.93, 97.12, 6.93, 51.34, 85.1, 45.98, 32.4, 65.46, 3.24, 12.19, 92.53, 45.88, 26.43, 80.44, 66.99, 63.82, 62.94, 12.76, 18.47]
Student 553 : [71.37, 14.2, 13.63, 15.51, 25.36, 90.21, 19.55, 77.46, 71.16, 7.95, 95.19, 6.79, 19.36, 25.08, 59.83, 19.98, 27.84, 3.21, 2.06, 84.83, 77.94, 50.37, 43.57, 41.17, 55.25, 22.5, 76.15, 54.58, 63.68, 55.05, 17.14, 6.66, 32.25, 14.23, 16.54, 13.53, 44.43, 41.26, 27.69, 69.48, 31.45, 13.07, 22.53, 31.77, 23.09, 57.94, 92.48, 99.08, 41.98, 45.7, 26.37, 86.76, 60.86, 18.49, 97.93, 69.19, 16.25, 40.57, 27.18, 42.21, 86.31, 23.22, 2.38, 56.32, 95.94, 24.47, 62.2, 85.54, 8.19, 32.24, 41.3, 26.0, 97.07, 14.43, 76.92, 63.32, 74.21, 59.58, 58.79, 8.65, 59.46, 37.95, 80.2]
Student 554 : [58.12, 20.06, 48.71, 44.82, 58.28, 74.36, 62.7, 1.3, 40.92, 45.9, 85.22, 0.21, 43.37, 70.15, 0.76, 36.19, 17.27, 35.0, 94.73, 82.07, 53.26, 58.53, 3.07, 58.51, 78.06, 89.92, 41.17, 78.94, 22.52, 3.14, 30.65, 60.93, 6.28, 34.67, 16.02, 66.73, 9.46, 2.29, 65.07, 59.55, 5.5, 29.8, 76.28, 40.02, 10.13, 94.63, 74.97, 57.59, 61.26, 9.33, 65.38, 75.38, 82.06, 46.22, 20.46, 3.84, 95.16, 14.91, 33.22, 8.46, 49.9, 6.83, 23.96, 39.98, 96.38, 27.58, 96.2, 31.43, 90.27, 48.55, 60.93, 56.07, 40.46, 22.53, 3.3, 42.41, 18.1, 24.32, 49.1, 98.13, 29.97, 97.31, 99.24]
Student 555 : [47.56, 75.66, 38.0, 91.85, 51.7, 35.76, 53.9, 33.61, 30.58, 89.92, 41.4, 5.42, 46.49, 64.66, 7.98, 2.76, 54.4, 7.51, 73.53, 30.44, 6.03, 29.98, 88.41, 77.22, 8.18, 35.63, 3.24, 8.22, 59.36, 98.83, 29.11, 88.4, 37.25, 5.99, 26.67, 10.59, 86.16, 70.15, 40.99, 64.91, 58.55, 82.6, 55.36, 52.97, 97.44, 70.39, 71.61, 19.88, 7.58, 87.61, 37.33, 49.75, 52.67, 79.9, 30.83, 46.41, 32.74, 26.75, 83.66, 99.91, 41.69, 84.15, 67.54, 21.6, 78.2, 21.19, 97.58, 15.79, 85.0, 69.02, 6.83, 44.45, 21.3, 77.23, 28.64, 32.79, 30.97, 4.17, 82.78, 58.21, 55.37, 50.63, 98.88]
Student 556 : [58.36, 52.51, 48.3, 12.49, 29.03, 77.65, 14.76, 5.7, 25.4, 97.83, 7.89, 84.02, 78.71, 74.43, 13.19, 89.16, 38.71, 72.96, 95.93, 77.08, 27.48, 2.57, 39.91, 54.5, 78.55, 36.76, 11.92, 8.45, 61.58, 34.31, 44.66, 57.73, 40.88, 43.65, 17.32, 20.75, 66.52, 66.1, 53.32, 38.32, 51.18, 73.87, 47.48, 11.61, 42.84, 27.19, 81.37, 15.83, 63.54, 11.79, 84.62, 28.31, 48.12, 22.31, 52.58, 66.1, 83.05, 50.77, 36.29, 62.43, 15.36, 99.56, 79.36, 24.38, 74.16, 28.13, 88.16, 4.39, 23.37, 59.56, 86.67, 87.48, 43.11, 18.66, 25.53, 42.66, 19.42, 46.8, 85.81, 12.42, 7.2, 40.35, 42.51]
Student 557 : [9.5, 70.59, 57.16, 77.83, 40.34, 43.27, 21.57, 66.39, 16.54, 90.63, 33.64, 11.06, 28.99, 12.16, 33.98, 3.59, 76.1, 52.77, 1.67, 15.87, 25.78, 20.19, 57.43, 7.76, 48.0, 79.75, 80.36, 81.74, 91.5, 98.76, 11.29, 25.08, 6.29, 84.81, 63.89, 85.43, 6.68, 25.61, 28.8, 71.49, 29.13, 91.26, 34.92, 56.88, 63.27, 4.49, 27.55, 92.47, 25.59, 18.84, 33.27, 99.88, 0.38, 70.57, 8.08, 27.31, 94.88, 86.0, 6.85, 97.91, 42.2, 32.89, 70.06, 70.12, 38.79, 1.63, 96.62, 59.93, 21.45, 90.17, 60.43, 45.49, 73.1, 45.23, 32.84, 86.34, 96.31, 81.33, 93.05, 41.05, 8.5, 59.4, 44.21]
Student 558 : [51.04, 23.97, 30.65, 80.29, 15.27, 52.9, 85.66, 39.16, 63.78, 58.86, 57.42, 92.09, 74.05, 0.51, 25.34, 72.29, 63.13, 53.67, 68.99, 76.09, 69.38, 12.17, 56.87, 51.72, 60.88, 51.56, 61.29, 99.92, 60.75, 35.9, 99.03, 61.0, 83.4, 77.47, 33.67, 37.15, 69.59, 3.97, 52.51, 39.5, 93.54, 48.87, 48.9, 55.25, 90.42, 56.31, 98.69, 1.69, 18.83, 84.29, 18.91, 71.35, 29.63, 97.16, 35.99, 75.17, 59.86, 61.64, 71.14, 59.05, 8.25, 99.36, 71.34, 3.37, 77.83, 3.32, 75.71, 14.56, 90.04, 95.7, 9.26, 83.36, 84.79, 89.97, 38.4, 15.19, 21.28, 21.82, 6.3, 34.66, 85.71, 29.88, 89.64]
Student 559 : [33.49, 92.93, 56.6, 66.17, 61.9, 33.26, 75.83, 19.15, 72.78, 72.07, 92.8, 35.58, 76.54, 11.62, 76.19, 66.9, 14.37, 12.45, 20.86, 31.76, 53.68, 76.95, 23.28, 81.96, 76.78, 29.17, 46.63, 27.91, 28.84, 33.09, 80.78, 17.9, 36.27, 68.45, 42.82, 50.47, 66.89, 1.29, 69.74, 74.55, 80.13, 44.09, 26.29, 98.24, 6.76, 99.91, 88.61, 83.85, 5.74, 24.03, 66.6, 54.06, 68.43, 17.14, 96.83, 72.18, 79.68, 84.48, 71.68, 88.11, 99.11, 57.23, 70.15, 60.57, 96.54, 74.23, 21.16, 76.59, 60.65, 64.81, 60.98, 88.99, 1.64, 56.8, 43.22, 84.5, 85.09, 57.88, 21.84, 76.15, 67.37, 22.79, 55.51]
Student 560 : [15.12, 14.95, 92.36, 2.33, 42.41, 91.94, 43.32, 30.52, 77.19, 32.25, 82.15, 15.11, 15.79, 95.91, 51.72, 35.88, 55.46, 60.61, 18.3, 79.76, 63.61, 95.13, 97.13, 34.26, 12.29, 62.12, 17.32, 70.49, 49.11, 95.65, 29.44, 75.17, 93.89, 86.63, 47.74, 61.39, 34.76, 88.03, 23.56, 99.64, 46.82, 21.0, 66.4, 62.51, 72.09, 22.83, 64.64, 69.2, 80.13, 28.14, 9.49, 49.27, 75.64, 16.0, 92.22, 18.95, 31.24, 87.11, 27.69, 77.93, 1.65, 57.85, 54.96, 89.72, 18.87, 70.69, 79.82, 4.48, 77.18, 24.47, 53.16, 19.47, 91.12, 21.7, 24.61, 49.77, 50.5, 15.59, 70.85, 98.94, 1.94, 14.41, 74.93]
Student 561 : [43.3, 14.61, 72.34, 96.24, 85.33, 74.35, 9.34, 33.48, 66.48, 34.38, 30.37, 96.27, 1.77, 14.22, 95.65, 48.51, 8.9, 16.26, 99.14, 44.48, 25.66, 43.74, 36.03, 7.72, 77.99, 72.72, 57.24, 12.63, 78.14, 37.86, 4.02, 94.09, 66.74, 61.14, 77.0, 69.21, 25.31, 25.54, 82.79, 66.77, 76.51, 71.66, 19.0, 25.41, 58.03, 74.0, 3.52, 39.06, 3.25, 36.09, 27.7, 99.9, 86.91, 28.6, 14.7, 12.94, 96.82, 83.19, 93.94, 34.12, 74.73, 46.2, 60.68, 14.21, 28.23, 90.91, 75.54, 14.56, 53.52, 85.02, 73.26, 97.44, 24.66, 10.7, 91.9, 83.88, 98.51, 38.63, 4.56, 14.78, 56.77, 64.57, 33.64]
Student 562 : [22.91, 81.49, 41.68, 11.48, 5.67, 31.56, 79.28, 36.39, 33.79, 15.76, 64.48, 3.2, 33.5, 52.05, 56.78, 12.5, 11.49, 60.15, 21.04, 95.78, 21.64, 16.48, 75.87, 31.2, 47.7, 30.69, 14.98, 8.26, 71.4, 87.66, 63.62, 36.03, 50.21, 1.4, 38.5, 6.28, 12.16, 82.46, 64.28, 42.12, 85.69, 29.61, 62.1, 85.83, 22.2, 18.05, 66.42, 5.37, 35.72, 71.49, 45.36, 27.85, 80.04, 73.49, 96.59, 40.77, 6.78, 94.57, 65.96, 36.61, 99.73, 86.04, 89.3, 15.25, 60.51, 18.82, 89.2, 99.68, 28.65, 26.18, 67.94, 65.55, 54.94, 42.94, 25.41, 32.5, 11.38, 20.58, 96.65, 16.4, 13.08, 37.52, 47.32]
